Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA,parsed_date
Norway,Eliteserien,2026,26/07/2026,16:00,Sarpsborg 08,HamKam,1,0,H,,,,1.67,4.1,4.75,1.63,3.93,4.41,1.75,4.4,4.9,1.67,4.1,4.5,2026-07-26
Norway,Eliteserien,2026,26/07/2026,13:30,Brann,Valerenga,2,3,A,,,,1.68,4.33,4.5,1.63,4.18,4.17,1.74,4.7,4.6,1.65,4.33,4.5,2026-07-26
Norway,Eliteserien,2026,26/07/2026,16:00,KFUM Oslo,Molde,2,4,A,,,,3.2,3.75,2.2,2.99,3.53,2.09,3.35,4.0,2.18,3.2,3.6,2.1,2026-07-26
Norway,Eliteserien,2026,27/07/2026,18:00,Rosenborg,Fredrikstad,4,0,H,,,,1.52,4.33,5.75,1.49,4.17,5.5,1.55,4.8,6.4,1.5,4.2,5.75,2026-07-27
Norway,Eliteserien,2026,31/07/2026,18:00,Valerenga,HamKam,0,3,A,,,,1.6,4.33,5.25,1.55,4.2,4.87,1.61,4.8,5.7,1.57,4.33,5.25,2026-07-31
Norway,Eliteserien,2026,31/07/2026,20:00,Bodo/Glimt,Lillestrom,4,0,H,,,,1.23,7.5,11.0,1.2,6.73,9.76,1.23,8.6,13.0,1.2,7.5,10.0,2026-07-31
Norway,Eliteserien,2026,01/08/2026,15:00,Fredrikstad,Sandefjord,1,0,H,,,,2.35,3.5,3.0,2.28,3.36,2.81,2.44,3.65,3.1,2.3,3.5,2.9,2026-08-01
Norway,Eliteserien,2026,01/08/2026,17:00,Start,Viking,0,3,A,,,,5.5,4.75,1.53,5.21,4.44,1.48,5.9,5.1,1.57,5.25,4.75,1.48,2026-08-01
Norway,Eliteserien,2026,02/08/2026,16:00,Aalesund,Tromso,2,6,A,,,,3.6,3.8,1.91,3.5,3.67,1.87,3.9,4.0,1.98,3.6,3.8,1.91,2026-08-02
Norway,Eliteserien,2026,02/08/2026,16:00,KFUM Oslo,Kristiansund,2,1,H,,,,1.78,4.1,4.33,1.73,3.74,4.08,1.83,4.1,4.5,1.73,4.1,4.33,2026-08-02
Norway,Eliteserien,2026,02/08/2026,16:00,Molde,Sarpsborg 08,3,3,D,,,,1.63,4.5,5.0,1.58,4.14,4.62,1.65,4.6,5.4,1.6,4.5,5.0,2026-08-02
Norway,Eliteserien,2026,02/08/2026,18:15,Brann,Rosenborg,3,2,H,,,,2.1,3.75,3.3,2.01,3.62,3.16,2.12,4.1,3.5,2.1,3.6,3.2,2026-08-02
Norway,Eliteserien,2026,07/08/2026,18:00,Sandefjord,KFUM Oslo,0,1,A,,,,2.18,3.6,3.1,2.14,3.5,2.99,2.34,3.7,3.25,2.15,3.6,3.0,2026-08-07
Norway,Eliteserien,2026,08/08/2026,17:00,Start,Fredrikstad,0,1,A,,,,1.98,3.5,3.75,1.94,3.44,3.54,2.08,3.7,3.95,1.95,3.5,3.75,2026-08-08
Norway,Eliteserien,2026,08/08/2026,15:00,Viking,Sarpsborg 08,2,1,H,,,,1.39,5.5,7.5,1.36,5.16,6.49,1.41,6.0,7.6,1.38,5.25,6.5,2026-08-08
Norway,Eliteserien,2026,08/08/2026,13:00,Valerenga,Bodo/Glimt,1,2,A,,,,5.75,5.0,1.51,5.25,4.7,1.46,6.0,5.5,1.52,5.25,4.75,1.5,2026-08-08
Norway,Eliteserien,2026,09/08/2026,13:30,Lillestrom,Rosenborg,0,2,A,,,,2.55,3.6,2.65,2.43,3.48,2.56,2.62,3.75,2.78,2.55,3.5,2.55,2026-08-09
Norway,Eliteserien,2026,09/08/2026,16:00,HamKam,Aalesund,1,1,D,,,,2.1,3.8,3.25,2.03,3.7,3.05,2.18,4.0,3.3,2.05,3.6,3.25,2026-08-09
Norway,Eliteserien,2026,09/08/2026,18:15,Kristiansund,Molde,2,1,H,,,,4.75,4.2,1.67,4.41,4.0,1.63,5.2,4.4,1.71,4.5,4.1,1.67,2026-08-09
Norway,Eliteserien,2026,14/08/2026,18:00,Rosenborg,Viking,2,1,H,,,,2.15,3.75,3.1,2.1,3.64,3.0,2.22,3.95,3.3,2.1,3.7,3.1,2026-08-14
Norway,Eliteserien,2026,15/08/2026,15:00,KFUM Oslo,Lillestrom,1,1,D,,,,3.4,3.8,2.05,3.29,3.63,1.97,3.6,4.0,2.08,3.4,3.7,2.0,2026-08-15
Norway,Eliteserien,2026,16/08/2026,13:30,Aalesund,Valerenga,5,5,D,,,,2.65,4.0,2.45,2.53,3.76,2.37,2.72,4.1,2.52,2.63,3.7,2.45,2026-08-16
Norway,Eliteserien,2026,16/08/2026,16:00,Brann,HamKam,3,0,H,,,,1.54,4.5,5.75,1.51,4.21,5.47,1.59,4.7,6.2,1.53,4.2,5.75,2026-08-16
Norway,Eliteserien,2026,16/08/2026,16:00,Molde,Tromso,3,2,H,,,,1.95,4.0,3.7,1.87,3.83,3.47,1.98,4.2,3.75,1.85,3.9,3.7,2026-08-16
Norway,Eliteserien,2026,16/08/2026,16:00,Sarpsborg 08,Sandefjord,1,2,A,,,,1.78,4.1,4.2,1.73,3.97,3.85,1.85,4.3,4.3,1.75,4.1,3.9,2026-08-16
Norway,Eliteserien,2026,16/08/2026,18:15,Fredrikstad,Kristiansund,1,0,H,,,,1.75,3.9,4.5,1.71,3.76,4.27,1.78,4.0,4.9,1.7,3.9,4.5,2026-08-16
Norway,Eliteserien,2026,30/08/2026,16:00,Tromso,Sarpsborg 08,0,0,D,,,,1.8,4.0,4.6,1.74,3.74,4.08,1.84,4.1,4.5,1.8,3.75,4.2,2026-08-30
Norway,Eliteserien,2026,30/08/2026,16:00,Valerenga,Molde,3,4,A,,,,2.9,4.0,2.2,2.72,3.9,2.15,2.98,4.3,2.26,2.9,3.9,2.15,2026-08-30
Norway,Eliteserien,2026,30/08/2026,16:00,Start,KFUM Oslo,4,1,H,,,,1.85,3.75,4.2,1.79,3.57,3.95,1.91,3.95,4.3,1.85,3.6,4.1,2026-08-30
Norway,Eliteserien,2026,30/08/2026,16:00,Viking,Aalesund,2,1,H,,,,1.3,6.25,8.0,1.28,5.95,7.45,1.32,6.6,9.8,1.29,6.25,7.5,2026-08-30
Norway,Eliteserien,2026,30/08/2026,16:00,HamKam,Kristiansund,2,2,D,,,,1.85,3.9,4.0,1.82,3.62,3.81,1.93,3.95,4.3,1.83,3.9,3.75,2026-08-30
Norway,Eliteserien,2026,30/08/2026,13:30,Bodo/Glimt,Rosenborg,4,2,H,,,,1.36,6.0,7.5,1.31,5.62,6.86,1.34,6.6,9.0,1.36,5.75,6.5,2026-08-30
Norway,Eliteserien,2026,30/08/2026,16:00,Sandefjord,Brann,0,0,D,,,,3.7,4.1,1.9,3.49,3.89,1.83,3.8,4.3,1.94,3.5,4.1,1.85,2026-08-30
Norway,Eliteserien,2026,30/08/2026,18:15,Lillestrom,Fredrikstad,1,4,A,,,,1.75,4.0,4.5,1.69,3.76,4.31,1.81,4.1,4.8,1.7,4.0,4.5,2026-08-30
